"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","758.12","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","733.87","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","745.97","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","805.34","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","860.73","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","782.33","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","820.18","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","884.56","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","923.36","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","858.60","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","857.86","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","827.95","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","874.46","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","996.68","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","1029.71","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","942.85","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","940.44","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","936.93","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","960.60","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","1125.01","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","958.05","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","591.59","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","667.23","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","599.98","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","663.10","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","661.51","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","664.61","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","682.10","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","671.94","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","623.68","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","622.25","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","708.25","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","610.98","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","678.98","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","659.74","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","714.81","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","661.65","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","706.82","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","55 years and over","Current dollars","75","units","0","v1063665870","7.3.2.51.2.4","703.76","","","","2"
