"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","698.71","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","713.88","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","721.29","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","762.67","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","775.80","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","782.29","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","806.75","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","827.76","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","866.61","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","851.69","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","915.55","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","900.32","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","887.83","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","927.93","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","920.67","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","907.83","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","926.84","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","908.79","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","883.97","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","904.49","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","923.88","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","983.37","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","1010.18","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","25 to 54 years","Current dollars","75","units","0","v1063665857","7.3.2.50.2.3","1010.67","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","612.56","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","629.42","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","605.01","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","630.21","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","638.69","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","645.24","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","654.74","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","678.44","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","672.65","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","718.76","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","710.90","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","717.62","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","684.88","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","680.61","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","720.84","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","717.44","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","736.88","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","770.69","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","763.78","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Males","25 to 54 years","Current dollars","75","units","0","v1063665869","7.3.2.51.2.3","752.83","","","","2"
