"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","519.24","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","522.51","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","550.09","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","596.68","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","571.77","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","568.93","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","609.70","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","620.40","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","647.17","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","645.42","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","665.34","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","693.60","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","631.50","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","749.14","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","708.12","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","728.01","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","753.85","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","703.33","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","769.57","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","764.15","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","812.42","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","817.39","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","800.90","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","811.28","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","468.71","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","444.54","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","438.55","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","444.62","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","437.61","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","474.38","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","470.60","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","466.27","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","526.34","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","522.42","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","520.16","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","527.84","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","518.88","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","539.60","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","518.00","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","563.25","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","537.52","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [96]","Females","25 to 54 years","Current dollars","75","units","0","v1063665873","7.3.2.51.3.3","557.68","","","","2"
